feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,msg_id,HITId,Input.sentence_id,Input.convo_id,Input.train_test_val,Input.msg_id,Input.timestamp,Input.full_text,Input.speaker,Input.reply_to,Input.speaker_intention,Input.reciever_perception,Input.reciever,Input.absolute_message_index,Input.relative_message_index,Input.year,Input.game_score_speaker,Input.game_score_receiver,Input.game_score_delta,Input.deception_quadrant,Input.num_words,Input.num_characters,Input.sno,Input.sno1,Input.similar_text_id,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game1-italy-germany-53,3MGHRFQY2LP6QRGHHP64Y1C54A7Y0A,124,Game1-italy-germany,Train,Game1-italy-germany-53,913,"I'll need to seriously trust Russia if I'm going to risk not holding my eastern front, I think...",germany-Game1,Game1-italy-germany-52,Truth,Truth,italy-Game1,913,53,1904,4,2,-2,Straightforward,18,97,84,57.0,18416,0.0,1.0,1.0,1.0,18,10.01,1.00,99.00,1.00,18.00,16.67,88.89,50.00,22.22,22.22,22.22,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,5.56,27.78,0.00,0.00,0.00,0.00,0.00,16.67,5.56,11.11,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,22.22,5.56,0.00,11.11,5.56,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,22.22,11.11,16.67,5.56,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,16.67,5.56,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Game1-italy-germany-55,3U18MJKL1UMW8K7JM3QDCMGZ9F3CNU,129,Game1-italy-germany,Train,Game1-italy-germany-55,947,"(Youll get Den back eventually, but you want England to think you dont care about it).",italy-Game1,Game1-italy-germany-54,Truth,Truth,germany-Game1,947,55,1904,6,8,2,Straightforward,16,88,53,83.0,3711,1.0,1.0,1.0,1.0,16,1.00,99.00,35.37,99.00,16.00,12.50,93.75,62.50,25.00,18.75,0.00,0.00,18.75,0.00,0.00,6.25,0.00,12.50,12.50,18.75,6.25,6.25,37.50,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,18.75,0.00,0.00,0.00,0.00,18.75,6.25,0.00,6.25,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,0.00,0.00,6.25,0.00,0.00,31.25,12.50,12.50,0.00,6.25,12.50,0.00,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,Game1-italy-germany-57,3KI0JD2ZU1IIPI6VW5WLUP2ZDEL67J,133,Game1-italy-germany,Train,Game1-italy-germany-57,958,"England and I were talking about your moves for this season--what do you think of convoying Pie into Spa, supporting this with Wes, and then moving Tyr into Pie?",germany-Game1,Game1-italy-germany-56,Truth,Truth,italy-Game1,958,57,1904,4,2,-2,Straightforward,29,161,81,63.0,18033,1.0,1.0,1.0,1.0,30,52.71,90.87,82.75,84.54,30.00,13.33,86.67,56.67,20.00,10.00,3.33,0.00,6.67,0.00,0.00,10.00,0.00,20.00,6.67,3.33,10.00,0.00,20.00,0.00,0.00,3.33,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,3.33,10.00,3.33,20.00,6.67,6.67,6.67,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,6.67,0.00,0.00,3.33,0.00,6.67,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Game1-italy-germany-60,39TX062QX1OD7EP4VG2LHL335GUX3V,136,Game1-italy-germany,Train,Game1-italy-germany-60,966,I was kind of thinking I should pick one or the other of Marseilles or Spain to attack and not tell a soul which one Im going after.,italy-Game1,Game1-italy-germany-59,Truth,Truth,germany-Game1,966,60,1904,6,8,2,Straightforward,28,133,65,33.0,16212,1.0,,1.0,1.0,27,36.10,1.00,98.01,1.00,27.00,11.11,92.59,59.26,18.52,11.11,11.11,0.00,0.00,0.00,0.00,7.41,7.41,11.11,11.11,0.00,11.11,3.70,25.93,3.70,3.70,3.70,7.41,0.00,3.70,0.00,3.70,0.00,3.70,0.00,3.70,0.00,0.00,0.00,0.00,29.63,3.70,3.70,3.70,11.11,0.00,14.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,3.70,0.00,0.00,3.70,11.11,3.70,7.41,3.70,0.00,3.70,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Game1-italy-germany-62,3E6L1VR4XWMV4BL1EOUXIHFGB226FL,138,Game1-italy-germany,Train,Game1-italy-germany-62,968,I do think youre best off moving to Burgundy.,italy-Game1,Game1-italy-germany-61,Truth,Truth,germany-Game1,968,62,1904,6,8,2,Straightforward,9,46,74,40.0,18022,,0.0,1.0,0.0,9,46.37,86.68,99.00,99.00,9.00,11.11,88.89,55.56,22.22,22.22,11.11,0.00,11.11,0.00,0.00,0.00,0.00,22.22,22.22,0.00,0.00,0.00,44.44,11.11,11.11,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,11.11,11.11,0.00,0.00,33.33,0.00,22.22,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,Game1-italy-germany-62,3N7PQ0KLI5P41EYN0BCTTWIWPAL3EU,141,Game1-italy-germany,Train,Game1-italy-germany-62,968,Well get him next turn if not this one.,italy-Game1,Game1-italy-germany-61,Truth,Truth,germany-Game1,968,62,1904,6,8,2,Straightforward,9,40,29,37.0,16543,1.0,1.0,1.0,1.0,9,1.00,1.38,58.07,99.00,9.00,0.00,100.00,55.56,22.22,11.11,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,11.11,11.11,11.11,22.22,11.11,0.00,0.00,11.11,0.00,11.11,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,22.22,0.00,0.00,11.11,11.11,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,0.00,22.22,0.00,22.22,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,Game1-italy-germany-70,3RTFSSG7T86FYIA3RHAZBOJDW0CWLC,154,Game1-italy-germany,Train,Game1-italy-germany-70,978,"No sorry I meant in hindsight--like this past turn you should have moved to Aeg so that this current turn, when Austria takes Rumania (from Bulgaria), you'd be there to cover Bulgaria so it couldn't get scooped by the Black sea, and potentially you'd just get to take it.",germany-Game1,Game1-italy-germany-69,Truth,Truth,italy-Game1,978,70,1904,4,2,-2,Straightforward,49,271,13,12.0,5396,1.0,0.0,1.0,1.0,50,14.11,72.57,12.17,4.95,50.00,18.00,82.00,56.00,18.00,8.00,2.00,0.00,6.00,0.00,0.00,10.00,2.00,14.00,12.00,10.00,8.00,4.00,28.00,2.00,2.00,2.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,2.00,6.00,0.00,0.00,0.00,0.00,8.00,2.00,0.00,4.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,2.00,0.00,8.00,0.00,6.00,18.00,2.00,14.00,6.00,2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,2.00,6.00,0.00,0.00,0.00,0.00,4.00,0.00,6.00,4.00,0.00
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,Game1-italy-germany-73,3BO3NEOQM0HG14ZU59HU1JUUNDIAI4,160,Game1-italy-germany,Train,Game1-italy-germany-73,1014,I did exactly the moves you suggested!,germany-Game1,Game1-italy-germany-72,Truth,Truth,italy-Game1,1014,73,1904,5,3,-2,Straightforward,7,38,3,28.0,17477,1.0,1.0,1.0,0.0,7,29.30,99.00,89.63,25.77,7.00,28.57,100.00,57.14,28.57,28.57,14.29,0.00,14.29,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game1-italy-germany-78,32ZCLEW0BZKJJJP2CAKR3FYPZEBPJF,168,Game1-italy-germany,Train,Game1-italy-germany-78,1037,That's not what Austria said to England...,germany-Game1,Game1-italy-germany-77,Truth,Truth,italy-Game1,1037,78,1904,5,3,-2,Straightforward,7,42,70,69.0,18245,0.0,0.0,0.0,0.0,7,5.89,7.67,13.15,25.77,7.00,28.57,71.43,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,14.29,14.29,0.00,0.00,14.29,28.57,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.14,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00
0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,Game1-italy-germany-80,341H3G5YF0E6VHQMDB8NC8L7A4DZ04,172,Game1-italy-germany,Train,Game1-italy-germany-80,1045,"You know italy, I think we *do* need to coordinate your move this time--England and I have a shot at either Bur or Mao if one of Marseilles or Spain can be left open for France to fall into.",germany-Game1,Game1-italy-germany-79,Truth,Truth,italy-Game1,1045,80,1904,5,3,-2,Straightforward,39,190,51,72.0,11703,1.0,1.0,1.0,1.0,40,59.74,50.00,97.21,25.77,40.00,7.50,77.50,52.50,15.00,12.50,5.00,2.50,5.00,0.00,0.00,2.50,2.50,15.00,10.00,0.00,10.00,0.00,22.50,2.50,2.50,0.00,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,0.00,0.00,0.00,17.50,5.00,0.00,5.00,7.50,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,0.00,0.00,0.00,0.00,2.50,22.50,0.00,17.50,5.00,10.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,2.50,2.50,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,5.00
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game1-italy-germany-82,3UEDKCTP9VQPOXRKY9QM487HE9B7KV,177,Game1-italy-germany,Train,Game1-italy-germany-82,1049,Glad to hear that though!,germany-Game1,Game1-italy-germany-81,Truth,Truth,italy-Game1,1049,82,1904,5,3,-2,Straightforward,5,25,10,,19140,1.0,1.0,1.0,1.0,5,8.69,50.00,43.37,99.00,5.00,0.00,100.00,60.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,20.00,20.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,Game1-italy-germany-87,3K1H3NEY7LZ03KWBZV8T68PKT3TDGN,186,Game1-italy-germany,Train,Game1-italy-germany-87,1156,"Are you willing to tell me what your plans are for the Tri unit, or at least to warn me before any move into Tyrolia?",germany-Game1,Game1-italy-germany-86,Truth,Truth,italy-Game1,1156,87,1905,5,3,-2,Straightforward,25,117,24,78.0,6217,1.0,0.0,1.0,1.0,25,88.69,78.82,87.83,1.00,25.00,8.00,88.00,60.00,20.00,16.00,8.00,0.00,8.00,0.00,0.00,4.00,4.00,24.00,8.00,0.00,4.00,0.00,16.00,12.00,8.00,4.00,0.00,8.00,8.00,0.00,4.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,4.00,0.00,4.00,4.00,0.00,16.00,4.00,16.00,4.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,Game1-italy-germany-88,367O8HRHKG8QTTM91K1HSIEH41NS42,188,Game1-italy-germany,Train,Game1-italy-germany-88,1168,"But, youll see from my moves this turn that Austria is lying to you.",italy-Game1,Game1-italy-germany-87,Truth,Truth,germany-Game1,1168,88,1905,7,9,2,Straightforward,14,69,76,22.0,16077,1.0,0.0,1.0,0.0,14,5.89,98.33,89.63,1.00,14.00,7.14,92.86,64.29,35.71,21.43,7.14,0.00,14.29,0.00,0.00,14.29,0.00,14.29,14.29,0.00,7.14,0.00,42.86,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,7.14,0.00,21.43,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,7.14,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game1-italy-germany-89,3UUSLRKAUL3HARLA6S4Z0VCRU037D7,191,Game1-italy-germany,Train,Game1-italy-germany-89,1169,Do you want me to keep Tyrolia clear?,italy-Game1,Game1-italy-germany-88,Truth,Truth,germany-Game1,1169,89,1905,7,9,2,Straightforward,8,37,94,12.0,14923,1.0,1.0,1.0,1.0,8,38.60,89.42,1.00,25.77,8.00,12.50,87.50,50.00,25.00,25.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,37.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,25.00,0.00,0.00,12.50,0.00,12.50,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Game1-italy-germany-90,3WPCIUYH1A848PIHJV705R49JXYTD9,192,Game1-italy-germany,Train,Game1-italy-germany-90,1170,Ill add  I would never attack Germany as Italy.,italy-Game1,Game1-italy-germany-89,Truth,Truth,germany-Game1,1170,90,1905,7,9,2,Straightforward,10,49,29,54.0,18916,1.0,1.0,1.0,1.0,9,4.69,1.38,4.97,1.00,9.00,11.11,77.78,44.44,11.11,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,0.00,0.00,11.11,11.11,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,22.22,0.00,0.00,11.11,11.11,0.00,0.00,11.11,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Game1-italy-germany-93,3TKXBROM5TAR2X2YZFU7UIXDD0EJIV,197,Game1-italy-germany,Train,Game1-italy-germany-93,1173,"But you could easily pick off, say, Munich and not be a ""giant column""",germany-Game1,Game1-italy-germany-92,Truth,Truth,italy-Game1,1173,93,1905,5,3,-2,Straightforward,14,70,20,42.0,7859,,,,,14,29.30,50.00,89.63,99.00,14.00,0.00,92.86,57.14,7.14,7.14,0.00,0.00,7.14,0.00,0.00,0.00,7.14,7.14,14.29,0.00,14.29,7.14,28.57,7.14,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,28.57,0.00,7.14,7.14,0.00,0.00,14.29,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0.00,21.43,0.00,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,14.29,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,Game1-italy-germany-94,3EPG8DX9LKQBCKAHN8GX25FKHDA5P3,202,Game1-italy-germany,Train,Game1-italy-germany-94,1174,And all of your units are doing things that are good for me in containing your neighbors.,italy-Game1,Game1-italy-germany-93,Truth,Truth,germany-Game1,1174,94,1905,7,9,2,Straightforward,17,89,69,4.0,19480,1.0,1.0,1.0,1.0,17,15.27,99.00,66.34,98.87,17.00,11.76,94.12,70.59,29.41,17.65,5.88,0.00,11.76,0.00,0.00,11.76,0.00,17.65,17.65,0.00,5.88,0.00,17.65,0.00,0.00,0.00,0.00,5.88,5.88,5.88,0.00,0.00,0.00,0.00,17.65,0.00,5.88,0.00,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,5.88,0.00,0.00,5.88,0.00,0.00,11.76,0.00,17.65,0.00,17.65,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Game1-italy-germany-95,34D9ZRXCYRU5VI2QALB85L0HWBJASV,206,Game1-italy-germany,Train,Game1-italy-germany-95,1175,"That said, if you want me NOT to move to Tyrolia, I wont move there.",italy-Game1,Game1-italy-germany-94,Truth,Truth,germany-Game1,1175,95,1905,7,9,2,Straightforward,15,69,71,6.0,16449,1.0,1.0,1.0,0.0,15,3.34,2.31,82.75,25.77,15.00,6.67,93.33,66.67,26.67,20.00,13.33,0.00,6.67,0.00,0.00,6.67,0.00,13.33,6.67,6.67,6.67,13.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,20.00,0.00,0.00,13.33,6.67,0.00,13.33,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,20.00,6.67,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,6.67,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game1-italy-germany-98,3PUOXASB573ORBEZD7RG5JM0D85Z9E,212,Game1-italy-germany,Train,Game1-italy-germany-98,1178,But first things first  lets get rid of France.,italy-Game1,Game1-italy-germany-97,Truth,Truth,germany-Game1,1178,98,1905,7,9,2,Straightforward,10,50,28,56.0,16327,0.0,1.0,1.0,0.0,9,46.37,86.68,98.01,25.77,9.00,0.00,77.78,44.44,22.22,11.11,0.00,11.11,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,11.11,0.00,22.22,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.44,11.11,22.22,0.00,11.11,0.00,0.00,22.22,0.00,22.22,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game1-italy-germany-103,3BVS8WK9Q0VLKE4MBNHQWUE05V7BI4,219,Game1-italy-germany,Train,Game1-italy-germany-103,1241,"I think you should suggest to England that he gets Sweden and St Petersburg, while you get Denmark back.",italy-Game1,Game1-italy-germany-102,Truth,Truth,germany-Game1,1241,103,1905,7,9,2,Straightforward,19,104,33,64.0,13676,0.0,0.0,0.0,1.0,19,6.56,99.00,4.05,25.77,19.00,21.05,73.68,52.63,26.32,21.05,5.26,0.00,10.53,5.26,0.00,5.26,0.00,5.26,5.26,5.26,10.53,0.00,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,0.00,0.00,0.00,5.26,10.53,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,10.53,0.00,0.00,15.79,0.00,10.53,0.00,5.26,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Game1-italy-germany-104,3URJ6VVYUPNBV1UGU3K88D4G7CR4OO,223,Game1-italy-germany,Train,Game1-italy-germany-104,1245,"...The only reason I'm reluctant to make that agreement with England is that---while I think *you* and I have a good relationship---I really have not talked with Austria much at all, and I'm the next logical target for them when Russia's gone.",germany-Game1,Game1-italy-germany-103,Truth,Truth,italy-Game1,1245,104,1905,5,3,-2,Straightforward,42,243,66,80.0,15586,1.0,1.0,1.0,1.0,44,21.87,24.76,98.47,68.66,44.00,15.91,90.91,61.36,20.45,15.91,11.36,0.00,2.27,0.00,2.27,4.55,6.82,11.36,11.36,6.82,9.09,2.27,20.45,2.27,0.00,2.27,0.00,4.55,6.82,4.55,2.27,2.27,0.00,0.00,9.09,0.00,0.00,0.00,0.00,15.91,6.82,4.55,0.00,0.00,2.27,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.82,2.27,0.00,0.00,2.27,2.27,4.55,15.91,0.00,11.36,2.27,2.27,6.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.36,9.09,2.27,0.00,0.00,0.00,0.00,13.64,0.00,6.82,0.00,4.55
